Step,num_cops,num_crimes_committed,num_arrests_made,tax_rate,total_stolen,total_trade_income,avg_wealth,total_wealth,avg_crime_perception,vote_outcome,param,value
46,5.0,166.0,28.0,0.05,361.6652417187475,403.52351777463286,2.389077387137509,119.45386935687546,0.514,0.0,prosperity,2.5
47,5.0,166.0,28.0,0.05,361.6652417187475,416.96019275968337,2.4344012168002678,121.7200608400134,0.514,0.0,prosperity,2.5
48,5.0,166.0,28.0,0.05,361.6652417187475,437.16998909734355,2.5614877679033827,128.0743883951691,0.514,0.0,prosperity,2.5
49,5.0,166.0,28.0,0.05,361.6652417187475,457.09436514433975,2.678210937962191,133.91054689810957,0.514,0.0,prosperity,2.5
50,5.0,166.0,28.0,0.05,361.6652417187475,476.8108570410245,2.7868100947813548,139.34050473906774,0.514,0.0,prosperity,2.5
51,5.0,166.0,28.0,0.05,361.6652417187475,494.72307642495065,2.867848394186532,143.39241970932653,0.514,0.0,prosperity,2.5
52,5.0,166.0,28.0,0.05,361.6652417187475,508.2971269725486,2.891929537102212,144.59647685511064,0.514,0.0,prosperity,2.5
53,5.0,166.0,28.0,0.05,361.6652417187475,533.3272989381408,3.0565060547469334,152.82530273734665,0.514,0.0,prosperity,2.5
54,5.0,166.0,28.0,0.05,361.6652417187475,552.3766688492385,3.138658529477622,156.9329264738811,0.514,0.0,prosperity,2.5
55,5.0,166.0,28.0,0.05,361.6652417187475,570.2774797841553,3.2009763427713223,160.04881713856614,0.514,0.0,prosperity,2.5
56,5.0,166.0,28.0,0.05,361.6652417187475,601.3964688681256,3.424168633788617,171.2084316894309,0.514,0.0,prosperity,2.5
57,5.0,166.0,28.0,0.05,361.6652417187475,622.8750484295368,3.517668979334827,175.88344896674135,0.514,0.0,prosperity,2.5
58,5.0,168.0,28.0,0.05,371.55697796545195,635.8753323251719,3.501977650806125,175.09888254030628,0.514,0.0,prosperity,2.5
59,5.0,168.0,28.0,0.05,371.55697796545195,654.8068720734439,3.560011662374894,178.0005831187447,0.514,-48.0,prosperity,2.5
60,4.0,168.0,28.0,0.04,371.55697796545195,673.3966759222149,3.611706887669598,180.58534438347985,0.514,0.0,prosperity,2.5
61,4.0,168.0,28.0,0.04,371.55697796545195,699.4699396630888,3.789895878317136,189.4947939158568,0.514,0.0,prosperity,2.5
62,4.0,168.0,28.0,0.04,371.55697796545195,713.3947828234955,3.810570585920896,190.52852929604478,0.514,0.0,prosperity,2.5
63,4.0,168.0,28.0,0.04,371.55697796545195,741.9530898178983,4.013106211596403,200.6553105798201,0.5140000000000001,0.0,prosperity,2.5
64,4.0,170.0,28.0,0.04,381.812217707009,770.7999887047062,4.207421244522082,210.37106222610407,0.514,0.0,prosperity,2.5
65,4.0,170.0,28.0,0.04,381.812217707009,793.2186579103214,4.31700831287602,215.85041564380106,0.49366666666666675,0.0,prosperity,2.5
66,4.0,172.0,28.0,0.04,390.4105378809564,816.5690939870049,4.433847962535704,221.69239812678518,0.48900000000000005,0.0,prosperity,2.5
67,4.0,172.0,28.0,0.04,390.4105378809564,847.5286353552956,4.640178501121483,232.0089250560741,0.489,0.0,prosperity,2.5
68,4.0,172.0,28.0,0.04,390.4105378809564,879.2278255453914,4.84783552642163,242.3917763210815,0.489,0.0,prosperity,2.5
69,4.0,172.0,28.0,0.04,390.4105378809564,913.7217813089502,5.081297632085547,254.06488160427733,0.48900000000000005,0.0,prosperity,2.5
70,4.0,172.0,28.0,0.04,390.4105378809564,934.4179377560018,5.136180825859409,256.80904129297045,0.48899999999999993,0.0,prosperity,2.5
71,4.0,172.0,28.0,0.04,390.4105378809564,958.828777694635,5.233008224975674,261.6504112487836,0.48900000000000005,0.0,prosperity,2.5
72,4.0,172.0,28.0,0.04,390.4105378809564,993.0999044724344,5.448303029716503,272.4151514858253,0.489,0.0,prosperity,2.5
73,4.0,172.0,28.0,0.04,390.4105378809564,1033.351236477393,5.729956859496281,286.497842974814,0.489,0.0,prosperity,2.5
74,4.0,172.0,28.0,0.04,390.4105378809564,1069.6022775283225,5.951129587959278,297.55647939796387,0.489,0.0,prosperity,2.5
75,4.0,172.0,28.0,0.04,390.4105378809564,1104.8538977633477,6.150059073835235,307.5029536917618,0.48900000000000005,0.0,prosperity,2.5
76,4.0,172.0,28.0,0.04,390.4105378809564,1153.7658374603318,6.51144815737876,325.572407868938,0.489,0.0,prosperity,2.5
77,4.0,172.0,28.0,0.04,390.4105378809564,1201.5486456780257,6.843472416707845,342.1736208353924,0.48900000000000005,0.0,prosperity,2.5
78,4.0,174.0,28.0,0.04,399.19079447894825,1240.4390062680984,7.051596883441427,352.5798441720713,0.4850000000000001,0.0,prosperity,2.5
79,4.0,174.0,28.0,0.04,399.19079447894825,1283.0926596901027,7.29968192037407,364.9840960187035,0.48499999999999993,-46.0,prosperity,2.5
80,3.0,180.0,28.0,0.03,430.947729194357,1330.0475104456018,7.58192915317093,379.09645765854646,0.469,0.0,prosperity,2.5
81,3.0,180.0,28.0,0.03,430.947729194357,1373.3830299744768,7.896814507696938,394.8407253848469,0.44900000000000007,0.0,prosperity,2.5
82,3.0,180.0,28.0,0.03,430.947729194357,1427.9628036627291,8.343291804521684,417.16459022608416,0.449,0.0,prosperity,2.5
83,3.0,180.0,28.0,0.03,430.947729194357,1480.6214028921709,8.751439316201422,437.57196581007105,0.449,0.0,prosperity,2.5
84,3.0,182.0,28.0,0.03,442.7141219012531,1527.8376239323127,9.078713836911431,453.9356918455714,0.449,0.0,prosperity,2.5
85,3.0,186.0,28.0,0.03,467.76116811116134,1570.2777577487977,9.3318104100194,466.59052050097,0.44000000000000017,0.0,prosperity,2.5
86,3.0,188.0,30.0,0.03,478.93242924145176,1635.2955945301721,9.291072562641517,464.55362813207586,0.4640000000000001,0.0,prosperity,2.5
87,3.0,188.0,30.0,0.03,478.93242924145176,1678.4206858052344,9.552712381390663,477.63561906953305,0.46399999999999997,0.0,prosperity,2.5
88,3.0,192.0,30.0,0.03,505.7769572696997,1732.9298016396483,9.943754227208714,497.1877113604357,0.46,0.0,prosperity,2.5
89,3.0,196.0,30.0,0.03,538.647790389155,1804.028033541715,10.534714824153815,526.7357412076907,0.42800000000000005,0.0,prosperity,2.5
90,3.0,204.0,30.0,0.03,590.6212027697625,1876.9578243698138,11.12437551878266,556.218775939133,0.4,0.0,prosperity,2.5
91,3.0,214.0,30.0,0.03,668.6396507495003,1926.2295828462616,11.404915947271398,570.2457973635699,0.33199999999999996,0.0,prosperity,2.5
92,3.0,226.0,30.0,0.03,750.4452090583638,1961.6069467889397,11.497174327557687,574.8587163778841,0.28,0.0,prosperity,2.5
93,3.0,246.0,31.0,0.03,874.6111209437577,1990.155197942753,11.276750161246584,563.8375080623293,0.256,0.0,prosperity,2.5
94,3.0,256.0,31.0,0.03,939.189535815791,2029.7552682911894,11.419796277506386,570.9898138753193,0.23999999999999996,0.0,prosperity,2.5
95,3.0,272.0,33.0,0.03,1016.2003434113067,2090.2546338598277,11.268851228364731,563.4425614182366,0.24799999999999997,0.0,prosperity,2.5
96,3.0,288.0,33.0,0.03,1121.1399611228587,2132.111473670577,11.43328757402007,571.6643787010036,0.21600000000000003,0.0,prosperity,2.5
97,3.0,316.0,34.0,0.03,1337.8628496635886,2174.462588300424,11.163180668614158,558.1590334307077,0.18400000000000002,0.0,prosperity,2.5
98,3.0,344.0,34.0,0.03,1516.0523609516629,2198.849578188599,11.100834987665468,555.0417493832737,0.15600000000000003,0.0,prosperity,2.5
99,3.0,362.0,39.0,0.03,1620.3542109521875,2218.2940528024274,9.564013368718543,478.20066843592724,0.28400000000000003,28.0,prosperity,2.5
100,4.0,380.0,39.0,0.04,1690.4540967715982,2229.193318616092,9.404581543185703,470.2290771592851,0.272,0.0,prosperity,2.5
101,4.0,404.0,40.0,0.04,1822.3479495357985,2243.494837098256,8.782019150796032,439.1009575398015,0.26,0.0,prosperity,2.5
102,4.0,434.0,40.0,0.04,2024.2837580658659,2247.3631935195467,8.430713414552278,421.53567072761393,0.24,0.0,prosperity,2.5
103,4.0,450.0,43.0,0.04,2094.8355326458527,2264.531783858391,7.2406519578610355,362.0325978930518,0.308,0.0,prosperity,2.5
104,4.0,472.0,46.0,0.04,2240.625316664897,2272.86298481056,6.340703385787168,317.03516928935835,0.344,0.0,prosperity,2.5
105,4.0,482.0,50.0,0.04,2298.9977051987403,2280.2570635417546,5.331973523832271,266.59867619161355,0.424,0.0,prosperity,2.5
106,4.0,488.0,50.0,0.04,2312.7674011987797,2291.4266746329467,5.254596456033362,262.72982280166815,0.41600000000000004,0.0,prosperity,2.5
107,4.0,496.0,51.0,0.04,2358.3872069863887,2294.4680857182548,4.728359055887771,236.41795279438853,0.424,0.0,prosperity,2.5
108,4.0,500.0,52.0,0.04,2364.532729747903,2309.734104543649,4.511786330716984,225.58931653584924,0.44,0.0,prosperity,2.5
109,4.0,508.0,54.0,0.04,2393.653072136182,2323.470425257862,4.070913007646734,203.54565038233667,0.47600000000000003,0.0,prosperity,2.5
110,4.0,514.0,54.0,0.04,2412.865974493094,2329.432656085757,3.9786643651986826,198.93321825993422,0.472,0.0,prosperity,2.5
111,4.0,522.0,55.0,0.04,2495.999112083218,2333.3807114995516,3.608300028561256,180.4150014280628,0.46799999999999997,0.0,prosperity,2.5
112,4.0,522.0,55.0,0.04,2495.999112083218,2344.217846849855,3.59779787421375,179.8898937106875,0.4600000000000001,0.0,prosperity,2.5
113,4.0,530.0,55.0,0.04,2531.1306018948667,2348.2019012641867,3.5035697969980877,175.17848984990434,0.45199999999999996,0.0,prosperity,2.5
114,4.0,534.0,55.0,0.04,2566.989797767242,2355.2229353644157,3.436149839272301,171.80749196361504,0.444,0.0,prosperity,2.5
115,4.0,538.0,55.0,0.04,2587.2811814330294,2364.996283979452,3.4113713655734497,170.56856827867247,0.44400000000000006,0.0,prosperity,2.5
116,4.0,544.0,55.0,0.04,2600.108037872094,2374.297692618097,3.386004591928022,169.3002295964011,0.43199999999999994,0.0,prosperity,2.5
117,4.0,544.0,55.0,0.04,2600.108037872094,2380.476052842293,3.3274864529393255,166.37432264696628,0.42,0.0,prosperity,2.5
118,4.0,548.0,55.0,0.04,2627.269759415049,2392.940489121279,3.3378999501690263,166.89499750845135,0.412,0.0,prosperity,2.5
119,4.0,552.0,55.0,0.04,2637.8569521336653,2403.6985578246836,3.3348320606799478,166.74160303399734,0.4079999999999999,40.0,prosperity,2.5
120,5.0,556.0,56.0,0.05,2647.716379341466,2412.6932653179124,3.142860649489066,157.1430324744533,0.38799999999999996,0.0,prosperity,2.5
121,5.0,558.0,56.0,0.05,2651.043195521614,2426.6969260339515,3.1559661099216645,157.79830549608312,0.38799999999999996,0.0,prosperity,2.5
122,5.0,566.0,56.0,0.05,2680.084307650893,2444.1421371980823,3.2046462262845967,160.2323113142299,0.376,0.0,prosperity,2.5
123,5.0,570.0,56.0,0.05,2690.014071233891,2451.3692040828582,3.129766428200767,156.48832141003834,0.368,0.0,prosperity,2.5
124,5.0,574.0,56.0,0.05,2692.381687590077,2466.5845546063906,3.1601033028166174,158.00516514083083,0.34800000000000003,0.0,prosperity,2.5
125,5.0,582.0,57.0,0.05,2699.506477505471,2478.2928029598806,2.9266849390545016,146.33424695272504,0.3559999999999999,0.0,prosperity,2.5
126,5.0,588.0,59.0,0.05,2711.4278514241837,2485.4583972744454,2.6235266443866596,131.176332219333,0.3719999999999999,0.0,prosperity,2.5
127,5.0,594.0,60.0,0.05,2723.5122946145634,2499.3828193554114,2.5832017091813566,129.1600854590679,0.376,0.0,prosperity,2.5
128,5.0,598.0,60.0,0.05,2728.438890304324,2512.26149052369,2.6101646959655818,130.5082347982791,0.37200000000000005,0.0,prosperity,2.5
129,5.0,602.0,60.0,0.05,2745.242906158977,2520.473042278249,2.580813118747414,129.04065593737073,0.3559999999999999,0.0,prosperity,2.5
130,5.0,608.0,62.0,0.05,2752.3821995001895,2531.0130940334875,2.4362207453497096,121.81103726748547,0.384,0.0,prosperity,2.5
131,5.0,610.0,62.0,0.05,2754.0168749828804,2538.458770575845,2.407070612012823,120.35353060064121,0.38,0.0,prosperity,2.5
132,5.0,614.0,62.0,0.05,2760.376070237741,2546.513306971109,2.3853716162288414,119.26858081144206,0.37199999999999994,0.0,prosperity,2.5
133,5.0,622.0,63.0,0.05,2776.7076526756578,2556.954784102335,2.349717084593308,117.48585422966543,0.3760000000000001,0.0,prosperity,2.5
134,5.0,624.0,63.0,0.05,2777.2834068029774,2571.7550027381244,2.415354811669976,120.76774058349882,0.36399999999999993,0.0,prosperity,2.5
135,5.0,626.0,64.0,0.05,2781.800991856149,2585.2009257585996,2.4646359012670356,123.2317950633518,0.384,0.0,prosperity,2.5
136,5.0,632.0,65.0,0.05,2791.1981931761898,2597.32063071862,2.389043529910318,119.45217649551591,0.392,0.0,prosperity,2.5
137,5.0,636.0,65.0,0.05,2803.416500681344,2604.063057068591,2.3515263475616655,117.57631737808325,0.384,0.0,prosperity,2.5
138,5.0,642.0,66.0,0.05,2808.6511689470567,2613.124272548412,2.220984732053573,111.04923660267863,0.39599999999999996,0.0,prosperity,2.5
139,5.0,644.0,66.0,0.05,2809.5162614871983,2618.746190037025,2.1783360350482552,108.91680175241277,0.38799999999999996,12.0,prosperity,2.5
140,6.0,648.0,66.0,0.060000000000000005,2811.8890442971574,2626.2259207104407,2.1598960610347047,107.99480305173523,0.368,0.0,prosperity,2.5
141,6.0,654.0,67.0,0.060000000000000005,2818.7439810611036,2636.8893501745633,2.036992926502874,101.84964632514371,0.364,0.0,prosperity,2.5
142,6.0,658.0,68.0,0.060000000000000005,2823.41992785137,2646.780432914835,1.9434799507790732,97.17399753895367,0.368,0.0,prosperity,2.5
143,6.0,660.0,69.0,0.060000000000000005,2824.292313108876,2653.2110560881633,1.785108482553786,89.2554241276893,0.37199999999999994,0.0,prosperity,2.5
144,6.0,662.0,69.0,0.060000000000000005,2825.1241258817386,2665.610879570434,1.8284023255304296,91.4201162765215,0.37200000000000005,0.0,prosperity,2.5
145,6.0,662.0,69.0,0.060000000000000005,2825.1241258817386,2675.538274459618,1.8407741523209313,92.03870761604654,0.368,0.0,prosperity,2.5
146,6.0,664.0,69.0,0.060000000000000005,2825.725861890043,2688.9314417625915,1.8939161610570445,94.69580805285224,0.368,0.0,prosperity,2.5
147,6.0,666.0,69.0,0.060000000000000005,2826.826139035647,2695.1988951525404,1.855700980885619,92.78504904428094,0.35200000000000004,0.0,prosperity,2.5
148,6.0,672.0,69.0,0.060000000000000005,2831.142181908194,2699.4011278341295,1.7954848257413654,89.77424128706829,0.33599999999999997,0.0,prosperity,2.5
149,6.0,674.0,71.0,0.060000000000000005,2832.3481273291486,2707.544507661742,1.698271206128908,84.91356030644539,0.3559999999999999,0.0,prosperity,2.5
150,6.0,680.0,71.0,0.060000000000000005,2834.957602691418,2716.8606372784,1.7099894052994573,85.49947026497286,0.348,0.0,prosperity,2.5
151,6.0,688.0,74.0,0.060000000000000005,2847.481292360379,2721.162967757139,1.606624992290366,80.33124961451828,0.3839999999999999,0.0,prosperity,2.5
152,6.0,690.0,75.0,0.060000000000000005,2849.7601070883597,2727.2319332789293,1.4892113244989376,74.46056622494687,0.39599999999999996,0.0,prosperity,2.5
153,6.0,690.0,75.0,0.060000000000000005,2849.7601070883597,2731.7034438365604,1.4543088917728086,72.71544458864044,0.396,0.0,prosperity,2.5
154,6.0,692.0,75.0,0.060000000000000005,2850.8311500105106,2738.7868449720027,1.4536727345169993,72.68363672584994,0.39199999999999996,0.0,prosperity,2.5
155,6.0,696.0,76.0,0.060000000000000005,2858.2824486051527,2743.061685075098,1.326825933488017,66.34129667440082,0.40399999999999997,0.0,prosperity,2.5
156,6.0,696.0,76.0,0.060000000000000005,2858.2824486051527,2750.4897332575624,1.338101649264918,66.9050824632459,0.40399999999999997,0.0,prosperity,2.5
157,6.0,696.0,76.0,0.060000000000000005,2858.2824486051527,2757.0785555366892,1.3381427480122776,66.90713740061385,0.4039999999999999,0.0,prosperity,2.5
158,6.0,696.0,76.0,0.060000000000000005,2858.2824486051527,2762.1977324838117,1.3204761323974794,66.02380661987397,0.4039999999999999,0.0,prosperity,2.5
159,6.0,698.0,76.0,0.060000000000000005,2859.0395133902343,2770.0190241196738,1.3362624015411888,66.81312007705945,0.40399999999999997,-16.0,prosperity,2.5
160,5.0,698.0,76.0,0.05,2859.0395133902343,2776.5310525497084,1.335517315213381,66.77586576066903,0.4039999999999999,0.0,prosperity,2.5
161,5.0,698.0,76.0,0.05,2859.0395133902343,2781.172899732569,1.3256992285884497,66.2849614294225,0.40399999999999997,0.0,prosperity,2.5
162,5.0,700.0,76.0,0.05,2859.7075681764386,2789.801992536678,1.3647573511813733,68.23786755906866,0.4040000000000001,0.0,prosperity,2.5
163,5.0,700.0,76.0,0.05,2859.7075681764386,2796.5759853792056,1.3796910289341127,68.98455144670567,0.4,0.0,prosperity,2.5
164,5.0,700.0,76.0,0.05,2859.7075681764386,2802.0568392581777,1.3781422185458556,68.90711092729278,0.4,0.0,prosperity,2.5
165,5.0,700.0,76.0,0.05,2859.7075681764386,2807.597094718702,1.3777334395377558,68.88667197688781,0.4,0.0,prosperity,2.5
166,5.0,700.0,76.0,0.05,2859.7075681764386,2814.487069571624,1.3937062553961328,69.68531276980663,0.4,0.0,prosperity,2.5
167,5.0,700.0,76.0,0.05,2859.7075681764386,2824.357778102802,1.4459016919423815,72.29508459711904,0.4,0.0,prosperity,2.5
168,5.0,700.0,76.0,0.05,2859.7075681764386,2829.173962968645,1.4327002797552921,71.63501398776462,0.4,0.0,prosperity,2.5
169,5.0,700.0,76.0,0.05,2859.7075681764386,2840.4639103487757,1.499639187395229,74.98195936976147,0.4,0.0,prosperity,2.5
170,5.0,702.0,76.0,0.05,2860.925155711117,2849.2298391142303,1.5323682866535069,76.61841433267536,0.39199999999999996,0.0,prosperity,2.5
171,5.0,702.0,76.0,0.05,2860.925155711117,2856.763439361928,1.5484016766517041,77.42008383258523,0.392,0.0,prosperity,2.5
172,5.0,704.0,76.0,0.05,2861.6316821241085,2868.5427999743547,1.6159067415773414,80.79533707886705,0.392,0.0,prosperity,2.5
173,5.0,706.0,76.0,0.05,2862.4840040294016,2878.7668219559464,1.6610006109414672,83.05003054707336,0.39199999999999996,0.0,prosperity,2.5
174,5.0,706.0,76.0,0.05,2862.4840040294016,2888.839875547463,1.7011989156294354,85.05994578147178,0.37999999999999995,0.0,prosperity,2.5
175,5.0,708.0,76.0,0.05,2866.509580522276,2896.832892564062,1.714481440420829,85.72407202104145,0.38,0.0,prosperity,2.5
176,5.0,712.0,78.0,0.05,2871.8460441084558,2905.361776187847,1.6890967264942152,84.45483632471077,0.3999999999999999,0.0,prosperity,2.5
177,5.0,712.0,79.0,0.05,2871.8460441084558,2914.614358486134,1.7044446815221013,85.2222340761051,0.42,0.0,prosperity,2.5
178,5.0,712.0,79.0,0.05,2871.8460441084558,2922.220738020137,1.7136224832253637,85.68112416126819,0.42,0.0,prosperity,2.5
179,5.0,712.0,79.0,0.05,2871.8460441084558,2933.4285458299537,1.765338650214189,88.26693251070942,0.41999999999999993,-40.0,prosperity,2.5
180,4.0,712.0,79.0,0.04,2871.8460441084558,2944.9328566441545,1.8190832875395602,90.95416437697801,0.42,0.0,prosperity,2.5
181,4.0,714.0,79.0,0.04,2873.434671194663,2951.1671287208537,1.824214105535352,91.21070527676757,0.41600000000000004,0.0,prosperity,2.5
182,4.0,714.0,79.0,0.04,2873.434671194663,2962.3791346783605,1.8906597034132722,94.5329851706636,0.4120000000000001,0.0,prosperity,2.5
183,4.0,714.0,79.0,0.04,2873.434671194663,2972.699478515738,1.9429849476904795,97.14924738452399,0.41200000000000003,0.0,prosperity,2.5
184,4.0,714.0,79.0,0.04,2873.434671194663,2982.2542870728184,1.9839424184616328,99.19712092308164,0.412,0.0,prosperity,2.5
185,4.0,714.0,79.0,0.04,2873.434671194663,2988.5087654081103,1.9822678807046648,99.11339403523326,0.412,0.0,prosperity,2.5
186,4.0,714.0,79.0,0.04,2873.434671194663,3000.6625474295897,2.0537685367569876,102.6884268378494,0.412,0.0,prosperity,2.5
187,4.0,716.0,80.0,0.04,2877.309457716015,3014.0800964978575,2.101182474475168,105.0591237237584,0.428,0.0,prosperity,2.5
188,4.0,716.0,80.0,0.04,2877.309457716015,3025.492883322883,2.158938659468297,107.9469329734148,0.428,0.0,prosperity,2.5
189,4.0,716.0,80.0,0.04,2877.309457716015,3041.3371399828993,2.269687176850448,113.4843588425224,0.428,0.0,prosperity,2.5
190,4.0,718.0,80.0,0.04,2879.7409100765694,3057.512693543351,2.379218045174393,118.96090225871967,0.428,0.0,prosperity,2.5
191,4.0,718.0,80.0,0.04,2879.7409100765694,3071.192098368978,2.453835973662205,122.69179868311024,0.42800000000000005,0.0,prosperity,2.5
192,4.0,718.0,80.0,0.04,2879.7409100765694,3082.115520323856,2.4915674386454496,124.57837193227249,0.42800000000000005,0.0,prosperity,2.5
193,4.0,718.0,80.0,0.04,2879.7409100765694,3092.474337016059,2.520630728088731,126.0315364044365,0.4279999999999999,0.0,prosperity,2.5
194,4.0,720.0,80.0,0.04,2881.417096128442,3110.47521616777,2.6418912531969143,132.09456265984576,0.428,0.0,prosperity,2.5
195,4.0,720.0,80.0,0.04,2881.417096128442,3128.5536123466927,2.7601059667067007,138.00529833533503,0.428,0.0,prosperity,2.5
196,4.0,720.0,80.0,0.04,2881.417096128442,3138.6008248842118,2.7743797885714265,138.71898942857132,0.428,0.0,prosperity,2.5
197,4.0,722.0,80.0,0.04,2883.571576070332,3153.8641643212713,2.8518082414087735,142.59041207043867,0.428,0.0,prosperity,2.5
198,4.0,722.0,80.0,0.04,2883.571576070332,3172.3031793469995,2.9666843025126663,148.33421512563328,0.428,0.0,prosperity,2.5
199,4.0,724.0,80.0,0.04,2887.6637168275643,3191.805262080893,3.088139078824304,154.4069539412152,0.42800000000000005,-36.0,prosperity,2.5
0,5.0,32.0,4.0,0.05,90.97638876752382,0.0,4.768356312257199,238.41781561285993,0.193,0.0,prosperity,3.0
1,5.0,54.0,7.0,0.05,149.62990396856944,5.357264885896766,4.248335267556765,212.4167633778382,0.19066666666666665,0.0,prosperity,3.0
2,5.0,70.0,9.0,0.05,175.60224976125565,16.307130404392446,3.7759330297111156,188.79665148555577,0.2396666666666667,0.0,prosperity,3.0
3,5.0,86.0,10.0,0.05,210.86459449584177,22.300139951827035,3.6230010220045163,181.15005110022585,0.23766666666666666,0.0,prosperity,3.0
4,5.0,96.0,10.0,0.05,227.89894547498332,26.13224842933489,3.483034375627552,174.15171878137767,0.22766666666666666,0.0,prosperity,3.0
5,5.0,116.0,14.0,0.05,273.27692855706806,30.09500822747568,2.9064795733287623,145.32397866643808,0.2813333333333333,0.0,prosperity,3.0
6,5.0,132.0,16.0,0.05,309.6141889570844,34.399592451716536,2.611412110767465,130.57060553837326,0.31633333333333336,0.0,prosperity,3.0
7,5.0,140.0,18.0,0.05,331.26509691518146,39.28361865965808,2.32663008484314,116.33150424215698,0.3473333333333333,0.0,prosperity,3.0
8,5.0,144.0,18.0,0.05,334.14698310278067,45.26666453724471,2.28403087997119,114.2015439985595,0.3473333333333333,0.0,prosperity,3.0
9,5.0,156.0,18.0,0.05,351.1762263984302,49.32537677196065,2.213275538257468,110.66377691287339,0.34733333333333344,0.0,prosperity,3.0
10,5.0,166.0,18.0,0.05,361.5415668497615,53.03966366230315,2.1443099536931443,107.21549768465724,0.3393333333333333,0.0,prosperity,3.0
11,5.0,172.0,18.0,0.05,369.6601567323783,57.124128117740426,2.08355121529779,104.17756076488949,0.3393333333333333,0.0,prosperity,3.0
12,5.0,182.0,21.0,0.05,385.23347926478,60.042244504299475,1.7604656081420753,88.02328040710374,0.3703333333333333,0.0,prosperity,3.0
13,5.0,188.0,23.0,0.05,397.3127428561731,60.042244504299475,1.6001807245633897,80.0090362281695,0.3863333333333333,0.0,prosperity,3.0
14,5.0,196.0,26.0,0.05,405.07993740771343,64.28000953544174,1.5277543077019606,76.38771538509805,0.45100000000000007,0.0,prosperity,3.0
15,5.0,202.0,26.0,0.05,412.04350224454976,68.41871368604298,1.5022823938836596,75.11411969418297,0.441,0.0,prosperity,3.0
16,5.0,208.0,26.0,0.05,418.7454969934145,70.28110978044793,1.4499369340531385,72.49684670265695,0.41899999999999993,0.0,prosperity,3.0
17,5.0,212.0,26.0,0.05,419.8847611997507,73.08166811436453,1.4118290185358202,70.591450926791,0.41100000000000003,0.0,prosperity,3.0
18,5.0,214.0,26.0,0.05,420.08336835897984,78.93545896027098,1.4136365534688726,70.68182767344364,0.39966666666666667,0.0,prosperity,3.0
19,5.0,220.0,26.0,0.05,422.33935700890544,81.42914912646937,1.373605868758369,68.68029343791845,0.3916666666666667,38.0,prosperity,3.0
20,6.0,224.0,27.0,0.060000000000000005,429.62469533279767,85.34033233033824,1.3098655186501937,65.49327593250969,0.3696666666666667,0.0,prosperity,3.0
21,6.0,226.0,27.0,0.060000000000000005,430.1114967663073,88.99999553261165,1.2758102655944272,63.79051327972137,0.3616666666666667,0.0,prosperity,3.0
22,6.0,234.0,28.0,0.060000000000000005,433.96553055190526,92.50121184646505,1.2494657552907538,62.473287764537666,0.365,0.0,prosperity,3.0
23,6.0,238.0,28.0,0.060000000000000005,434.61133751936933,96.32732286502541,1.2213198030823076,61.06599015411538,0.3399999999999999,0.0,prosperity,3.0
24,6.0,242.0,28.0,0.060000000000000005,442.77908002748205,99.6493488119516,1.1858399049046453,59.29199524523226,0.324,0.0,prosperity,3.0
25,6.0,246.0,28.0,0.060000000000000005,445.97532986680955,103.82552984138901,1.164061144011782,58.20305720058911,0.30400000000000005,0.0,prosperity,3.0
26,6.0,252.0,29.0,0.060000000000000005,447.70241115676873,108.05765409148931,1.1458744104198626,57.29372052099314,0.3,0.0,prosperity,3.0
27,6.0,258.0,30.0,0.060000000000000005,455.0939992241237,111.38442004894279,1.1119212409506412,55.59606204753206,0.3,0.0,prosperity,3.0
28,6.0,266.0,30.0,0.060000000000000005,458.4609683832611,114.8935952245135,1.0862945330828384,54.31472665414193,0.28800000000000003,0.0,prosperity,3.0
29,6.0,274.0,32.0,0.060000000000000005,464.5792645030585,119.22413716755203,1.040526203578441,52.02631017892204,0.316,0.0,prosperity,3.0
30,6.0,280.0,34.0,0.060000000000000005,467.3670936568878,124.1684344117457,0.9717826145249456,48.58913072624727,0.344,0.0,prosperity,3.0
31,6.0,286.0,36.0,0.060000000000000005,473.3345279264241,127.00631977210075,0.926164877206554,46.30824386032771,0.37999999999999995,0.0,prosperity,3.0
32,6.0,288.0,37.0,0.060000000000000005,474.17388171774354,130.23049971334316,0.9019310092137145,45.09655046068572,0.3999999999999999,0.0,prosperity,3.0
33,6.0,290.0,37.0,0.060000000000000005,474.782528882328,133.96759433979895,0.8938239986130228,44.691199930651145,0.3960000000000001,0.0,prosperity,3.0
34,6.0,292.0,38.0,0.060000000000000005,475.3216134546337,136.52852660821748,0.8758331267032834,43.79165633516417,0.412,0.0,prosperity,3.0
35,6.0,292.0,38.0,0.060000000000000005,475.3216134546337,139.0206215046338,0.8537964694813516,42.68982347406758,0.40399999999999997,0.0,prosperity,3.0
36,6.0,292.0,38.0,0.060000000000000005,475.3216134546337,143.37048705328507,0.8559135302616232,42.79567651308116,0.40399999999999997,0.0,prosperity,3.0
37,6.0,294.0,38.0,0.060000000000000005,476.12391492652984,147.1484310350973,0.8504894247278898,42.52447123639449,0.40399999999999997,0.0,prosperity,3.0
38,6.0,296.0,38.0,0.060000000000000005,476.8355383267968,152.846648466045,0.868310889173613,43.41554445868066,0.392,0.0,prosperity,3.0
39,6.0,300.0,38.0,0.060000000000000005,478.8099088579316,157.5793724024235,0.8729553316394978,43.647766581974885,0.39199999999999996,12.0,prosperity,3.0
